hour,minute,tendance,last_ask,last_bid,first_bid,candle_body,high,low,spread,ask_median,bid_median,ask_volume_total,bid_volume_total,volume_total,bid_price1,bid_price2,bid_price3,bid_price4,bid_price5,bid_price6,bid_price7,bid_price8,bid_price9,bid_price10,bid_volume1,bid_volume2,bid_volume3,bid_volume4,bid_volume5,bid_volume6,bid_volume7,bid_volume8,bid_volume9,bid_volume10,ask_price1,ask_price2,ask_price3,ask_price4,ask_price5,ask_price6,ask_price7,ask_price8,ask_price9,ask_price10,ask_volume1,ask_volume2,ask_volume3,ask_volume4,ask_volume5,ask_volume6,ask_volume7,ask_volume8,ask_volume9,ask_volume10
9,3,0,1.11427,1.11397,1.11406,-9,87,25,30,1.11437,1.11396,49.30881230943275,50.69118769056725,358189828,36,43,25,31,37,40,26,28,29,39,10000000,10000000,6250000,6250000,6250000,6250000,6250000,6000000,5714286,5625000,-57,-53,-38,-36,-37,-42,-51,-35,-44,-47,10000000,10000000,7500000,7500000,7500000,6250000,6000000,5555556,5500000,5500000
9,4,1,1.11421,1.11401,1.11397,4,60,24,20,1.1143,1.114,44.57109335277142,55.42890664722858,138219378,31,34,28,25,13,-4,3,15,4,1,10000000,7500000,5625000,5000000,2582278,2262947,2149190,2000000,1962751,1869231,-32,-36,-40,-4,-13,-9,-14,-16,4,-11,5714286,5000000,5000000,2219856,2157353,1947758,1886024,1773958,1657143,1630215
9,5,1,1.11453,1.1142,1.11401,19,62,52,33,1.11447,1.11414,56.01029211266763,43.98970788733237,182680472,32,-4,5,15,31,28,23,0,-3,26,10000000,2598565,2451114,2032508,2000000,2000000,1878788,1803679,1723748,1666667,-21,-26,-28,-25,-7,1,-4,-9,-2,-19,7500000,5500000,5000000,2500000,2303571,2294150,2190265,2166667,2053369,2000000
9,6,1,1.11452,1.11433,1.1142,13,52,32,19,1.11448,1.11418,53.6771680193731,46.3228319806269,129944307,39,9,19,18,25,28,23,32,29,12,2666667,2519135,2256325,2256218,2172065,2152174,2101064,2000000,1975000,1758712,-33,25,2,-9,0,24,-13,-3,9,-12,10000000,2300000,2244173,2166667,2091085,2075000,2000000,1992325,1976710,1833333
9,7,1,1.11474,1.11442,1.11433,9,53,41,32,1.11462,1.11437,57.93406149172698,42.06593850827302,145977946,44,18,25,15,21,12,24,14,9,10,5000000,3444444,2666667,2632653,2132653,2054519,2000000,1955895,1951752,1810437,-16,-15,-20,-21,-4,9,-2,5,22,4,10000000,10000000,5625000,5000000,3961538,2084169,2000000,1950405,1944697,1897577
9,8,1,1.1147,1.11454,1.11442,12,50,28,16,1.11473,1.11441,62.87206325412914,37.12793674587086,190428675,50,37,46,45,22,14,21,19,13,15,10000000,10000000,5000000,5000000,2961538,2446236,2038983,1885484,1813826,1717679,-24,-22,-34,-32,-29,-31,-25,-30,-23,-26,10000000,10000000,10000000,6250000,5833333,5833333,5833333,5416667,5000000,5000000
9,9,0,1.11469,1.11453,1.11454,-1,64,15,16,1.11481,1.1145,61.91421827618605,38.08578172381395,155053937,25,29,12,13,8,0,3,15,4,7,5000000,5000000,2448198,2269531,2227017,2088617,1875173,1869565,1852256,1719917,-39,-48,-31,-32,-46,-35,-20,0,-25,-22,10000000,10000000,10000000,6666667,5000000,5000000,2674699,2100792,2000000,1974359
9,10,1,1.11489,1.11471,1.11453,18,45,36,18,1.11491,1.11458,53.57468795288776,46.42531204711224,198466666,34,45,42,39,31,26,29,12,3,0,6250000,5833333,5000000,5000000,3454545,2350340,2277778,2254229,2236349,2085570,-21,-22,-24,-20,-25,-26,-27,-19,-17,-15,7500000,6666667,6000000,5666667,5000000,5000000,5000000,2750000,2625000,2273588
9,11,0,1.11463,1.11439,1.11471,-32,78,5,24,1.11482,1.11449,52.78151410499196,47.21848589500804,215771906,15,19,6,12,11,16,7,-33,-1,-20,10000000,10000000,6000000,5000000,5000000,5000000,4000000,2800000,2601852,2231920,-38,-47,-54,-36,-44,-43,-50,-41,-39,-34,10000000,7500000,6666667,5500000,5000000,5000000,5000000,5000000,3500000,3333333
9,12,0,1.11436,1.11415,1.11439,-24,78,10,21,1.11457,1.11423,52.08530355727768,47.91469644272232,243328938,27,26,17,15,18,30,29,14,0,-9,10000000,7500000,5000000,5000000,5000000,5000000,5000000,4411765,3008939,2286471,-49,-51,-43,-57,-52,-46,-42,-40,-44,-39,10000000,8000000,7500000,5000000,5000000,4666667,4285714,4166667,4000000,3800000
