hour,minute,tendance,last_ask,last_bid,first_bid,candle_body,high,low,spread,ask_median,bid_median,ask_volume_total,bid_volume_total,volume_total,bid_price1,bid_price2,bid_price3,bid_price4,bid_price5,bid_price6,bid_price7,bid_price8,bid_price9,bid_price10,bid_volume1,bid_volume2,bid_volume3,bid_volume4,bid_volume5,bid_volume6,bid_volume7,bid_volume8,bid_volume9,bid_volume10,ask_price1,ask_price2,ask_price3,ask_price4,ask_price5,ask_price6,ask_price7,ask_price8,ask_price9,ask_price10,ask_volume1,ask_volume2,ask_volume3,ask_volume4,ask_volume5,ask_volume6,ask_volume7,ask_volume8,ask_volume9,ask_volume10
11,56,0,0.86376,0.86366,0.86384,-18,45,6,10,0.8639,0.86369,53.09521847097582,46.90478152902418,281090336,19,20,9,12,11,2,6,-14,-16,4,14000000,10500000,8750000,7700000,7200000,5157895,3870968,3741979,3612760,3607143,-29,-31,-30,-32,-33,-35,-28,-34,3,1,14000000,9333333,9333333,8400000,8000000,7875000,7700000,7000000,4105263,3383721
11,57,0,0.86376,0.86366,0.86366,0,35,10,10,0.86384,0.86362,54.61178496941423,45.38821503058577,267688077,16,15,19,13,17,14,12,21,-4,-3,14000000,8400000,8400000,8166667,7875000,7152174,7148936,7000000,4096154,3752698,-22,-19,-13,-18,-20,-25,-16,-17,-21,-23,14000000,14000000,10500000,10500000,9333333,8750000,8400000,7875000,7500000,7437500
11,58,0,0.86365,0.86354,0.86366,-12,39,14,11,0.8637,0.86351,40.06471524772429,59.93528475227571,295811894,26,25,23,22,24,17,20,19,-12,-6,14000000,14000000,14000000,14000000,8750000,8400000,8000000,7466667,4598039,4413876,-27,-28,-21,-23,-22,-12,7,-14,-16,8,8000000,7777778,7700000,7000000,7000000,3509259,3250696,3200000,3105263,2994286
11,59,0,0.86368,0.86352,0.86354,-2,37,14,16,0.86373,0.86352,50.45329800410795,49.54670199589205,240203021,9,11,10,12,7,15,8,6,5,-9,14000000,10500000,8166667,7466667,7086957,7000000,7000000,6560000,3881579,3767416,-14,-18,-21,-17,-19,-16,-1,-5,2,3,14000000,14000000,14000000,14000000,9333333,7225806,2840164,2824731,2744819,2734957
12,0,1,0.86373,0.8636,0.86352,8,26,21,13,0.86373,0.86352,48.23680759808604,51.76319240191396,185175055,18,19,16,14,20,15,17,2,4,1,10500000,8400000,8000000,7700000,7318182,7269231,7259259,3827869,3506772,3339607,-13,-10,-9,-8,-11,-5,-7,-6,5,6,8750000,7875000,7700000,7583333,7241379,4250000,3600000,3323529,3182081,3123278
12,1,0,0.86367,0.86356,0.8636,-4,35,7,11,0.86375,0.86355,41.91515869785224,58.084841302147765,214623415,13,14,17,10,11,16,15,12,-12,1,10500000,10500000,8750000,8166667,8166667,7875000,7000000,7000000,3422078,3143946,-24,-23,-22,-14,-19,-13,3,-18,-1,-17,7700000,7388889,7000000,3274401,3176471,3135135,3134146,3066667,3033623,3000000
12,2,1,0.86371,0.86361,0.86356,5,31,15,10,0.86373,0.86352,46.10009571794553,53.89990428205447,223671746,18,20,22,21,19,24,17,16,14,-2,10500000,9333333,8750000,8000000,7875000,7466667,7062500,7000000,5500000,3246032,-13,-12,-21,-16,-11,-10,-19,5,6,4,9333333,7875000,7777778,7700000,7583333,7350000,7280000,3749503,3395411,3349890
12,3,0,0.86361,0.86351,0.86361,-10,41,3,10,0.86374,0.86352,60.770809687609,39.229190312391,246748274,12,17,15,10,9,-2,-10,-7,-4,-12,9333333,8166667,7636364,7500000,7000000,3839897,3608025,3289634,3181015,3138889,-20,-31,-28,-24,-23,-25,-29,-26,-21,-22,14000000,10500000,10500000,9333333,9333333,9333333,8400000,8400000,7777778,7000000
12,4,1,0.86361,0.86353,0.86351,2,27,10,8,0.86364,0.86345,51.02564788833797,48.97435211166204,136897664,23,19,21,5,3,1,2,4,0,6,14000000,7583333,7318182,4220339,3758907,3488281,3478477,3129540,2710843,2114634,-14,-16,-17,-19,1,0,4,2,3,-1,7777778,7636364,7388889,7318182,3908708,3304924,3258696,3248011,3235905,2466762
12,5,0,0.86358,0.86351,0.86353,-2,32,5,7,0.86368,0.86347,51.71352354254277,48.286476457457226,176831536,14,18,16,19,17,0,-4,-5,-1,1,8400000,8400000,7636364,7538462,7500000,4445205,4147260,3847826,3786432,3514963,-21,-20,-22,-25,-19,-1,-3,0,-6,-2,14000000,14000000,7777778,7000000,6568182,3494609,3482036,3241525,3178571,3167590
12,6,1,0.86358,0.86352,0.86351,1,31,7,6,0.86364,0.86345,43.69408556331409,56.30591443668591,165511705,16,18,20,17,19,14,1,15,-1,2,9333333,8000000,7777778,7411765,7205882,7000000,4702731,4500000,3887427,3275330,-20,-22,-19,-25,-1,0,-3,-2,-14,-8,8400000,7875000,7175000,7000000,3655556,3274744,3210074,3058824,3000000,2903509
12,7,1,0.86363,0.86354,0.86352,2,25,16,9,0.86363,0.86342,48.8324109930122,51.16758900698781,266390826,32,25,27,30,22,23,20,26,21,19,14000000,10500000,8166667,7700000,7636364,7500000,7388889,7333333,6058824,3777778,-15,-16,-14,-9,-13,-11,-12,-10,12,-6,10500000,9333333,8166667,7583333,7538462,7285714,7000000,6615385,4510000,3450000
12,8,0,0.8637,0.86353,0.86354,-1,28,16,17,0.86369,0.8635,43.98632394553755,56.01367605446245,170178322,15,13,14,11,9,10,-2,0,1,-4,14000000,10500000,9333333,7388889,7000000,4666667,3674020,3528037,3057312,3036232,-7,-9,-11,-10,5,3,0,4,6,7,8400000,8000000,7466667,7000000,3200000,3109504,3076355,2845992,2793173,2595694
12,9,1,0.86365,0.86355,0.86353,2,28,12,10,0.86368,0.8635,55.81246718141721,44.18753281858279,203219470,16,20,17,15,2,0,-3,1,-4,13,14000000,8166667,8000000,7388889,3535971,3501425,3463303,3134409,3120690,3100000,-11,-13,-16,-18,-14,-12,3,1,0,4,14000000,14000000,14000000,10500000,8166667,7142857,3253239,3025741,3025641,3015564
12,10,0,0.86365,0.86355,0.86355,0,26,10,10,0.86368,0.8635,41.90974949165015,58.09025050834985,184455648,16,19,17,15,13,18,0,-1,-5,-6,14000000,10500000,8750000,7333333,7092105,7000000,4070016,3993939,3878571,3714286,-15,-14,-16,1,0,-12,-1,2,-2,-6,14000000,7875000,7636364,3783500,3501896,3350000,2791502,2717255,2603905,2527668
12,11,0,0.86364,0.86348,0.86355,-7,31,15,16,0.86363,0.86345,48.31097293189859,51.68902706810141,216458994,17,16,15,13,18,-5,-6,-1,4,-3,14000000,14000000,7875000,7411765,7137255,4527228,3894040,3704947,3557307,3493023,-15,-14,-8,-13,-10,-11,9,5,10,3,10500000,9333333,8750000,7875000,7500000,7000000,3007905,2995261,2950000,2907205
12,12,1,0.86371,0.86355,0.86348,7,47,23,16,0.86369,0.86347,52.88725618723906,47.11274381276094,201844593,24,25,23,-1,15,0,13,-3,9,10,14000000,7466667,7000000,4820183,4520202,4092279,3565789,3333333,3223757,3132701,-6,-8,-10,-9,-5,11,7,17,16,6,9333333,7269231,7241379,7000000,4777778,3697279,3525000,3466102,3411765,3351967
12,13,0,0.86358,0.8633,0.86355,-25,56,11,28,0.86363,0.86343,41.43368891348072,58.566311086519285,223264808,4,3,2,-4,0,-1,1,-3,-26,-24,14000000,7700000,7636364,7538462,7155556,7058824,7000000,5357143,3712766,3660000,-21,-14,-19,-10,-9,5,4,7,0,3,9000000,6363636,5937500,4214286,3625954,3228383,3178201,3019868,2996469,2985156
12,14,1,0.86345,0.86335,0.8633,5,34,15,10,0.86352,0.86335,49.23028088016597,50.76971911983403,184404085,10,13,12,14,7,-11,0,-4,-1,-6,8750000,7875000,7583333,7333333,6333333,4333333,3962926,3636594,3632087,3547170,-24,-23,-22,-18,-15,-17,-2,-5,1,0,14000000,8750000,7500000,7000000,3746835,3725490,3587332,3292105,3288952,3172967
12,15,1,0.86351,0.8634,0.86335,5,28,16,11,0.86352,0.8633,50.78287406928128,49.21712593071872,251760542,19,17,25,22,21,20,23,18,16,4,14000000,10500000,8750000,8400000,8400000,7700000,7411765,7280000,4655172,3530551,-13,-9,-10,-14,-11,-17,-12,-15,4,6,14000000,14000000,10500000,10500000,8750000,8750000,7538462,7225806,3314145,3145425
12,16,0,0.86347,0.8634,0.8634,0,33,7,7,0.86356,0.86333,48.43849185961712,51.56150814038288,199098866,20,21,17,19,16,15,18,14,2,0,10500000,8166667,8166667,8000000,8000000,7875000,7241379,3000000,2960852,2930197,-22,-26,-18,-21,-23,-20,-19,-2,-1,0,8400000,8400000,8000000,8000000,7700000,7304348,7000000,3238806,2901613,2718130
12,17,1,0.8636,0.86345,0.8634,5,33,20,15,0.86356,0.86332,44.826285646443935,55.17371435355607,257321425,23,26,28,27,20,25,30,-4,-6,3,9333333,8000000,7777778,7269231,7179487,7000000,4500000,3728972,3675676,3647841,-10,-12,-18,-15,16,15,1,-8,17,10,14000000,14000000,9333333,8400000,3754417,3366559,3235294,3235294,3136957,3047445
12,18,0,0.86351,0.86343,0.86345,-2,32,7,8,0.86359,0.86338,44.69075796155898,55.30924203844102,218471251,17,12,15,14,16,18,21,13,-3,-1,14000000,10500000,8166667,8000000,7538462,7466667,7000000,5958333,4252632,3828199,-21,-23,-22,-24,-19,-16,-3,-2,-1,2,10500000,10500000,8750000,8400000,7636364,4833333,3506780,3122658,3080729,3043103
12,19,0,0.86363,0.8634,0.86343,-3,38,20,23,0.86358,0.86339,41.02458914421297,58.97541085578703,218880086,19,12,15,16,17,18,13,10,-10,-6,14000000,8750000,8400000,7500000,7500000,7388889,6375000,4276786,4029762,3761076,-9,-7,-12,-15,13,11,14,5,9,4,10500000,8750000,8400000,7538462,3247253,3187500,3037190,2739899,2664653,2647906
12,20,1,0.86367,0.86362,0.8634,22,21,27,5,0.86364,0.86346,43.58173766008673,56.41826233991327,209998194,30,32,34,35,28,27,4,16,5,18,14000000,8750000,8166667,7179487,7000000,7000000,3767241,3650670,3490741,3303719,-10,-13,-16,-6,12,-7,-3,13,14,11,10500000,10500000,7000000,5714286,3358841,3294118,3137255,3136778,2856481,2622667
12,21,1,0.86382,0.86373,0.86362,11,24,20,9,0.8638,0.86361,47.753767952923454,52.24623204707655,200086563,25,27,31,26,21,23,0,3,1,2,10500000,7368421,7000000,6166667,4724638,4500000,3478903,3343168,3274425,3073727,-14,-15,-13,-10,2,7,15,8,14,-3,14000000,7583333,7000000,5545455,3281837,3180851,3178571,3145907,3007576,2749110
12,22,1,0.86388,0.8638,0.86373,7,24,15,8,0.86387,0.86366,42.39158771474438,57.60841228525562,227113744,25,29,23,31,27,26,30,28,21,5,14000000,9333333,8750000,8750000,8750000,8166667,7205882,7000000,3851852,3607038,-11,-13,-16,-14,-8,-7,8,10,4,-9,8750000,8400000,7583333,7411765,4769231,4090909,3284790,3245136,3166667,2957000
12,23,1,0.86391,0.86382,0.8638,2,29,11,9,0.86397,0.86375,48.00942051726621,51.990579482733786,214535141,16,19,17,20,23,21,18,-2,-1,2,14000000,10500000,9333333,7777778,7700000,7700000,7280000,3449029,3303213,3211875,-13,-16,-20,-14,-18,-15,-17,3,2,1,9333333,9333333,8400000,8166667,7333333,7225806,7000000,3533670,3533233,3357550
12,24,0,0.86393,0.86357,0.86382,-25,54,11,36,0.86396,0.86374,48.38946798927445,51.61053201072555,214874183,-6,-9,-2,-5,0,-4,-7,-8,-27,-23,10500000,10500000,8400000,7583333,7538462,7500000,7083333,3788667,3726225,3368071,-14,-18,-12,-11,-15,-16,-13,5,3,1,10500000,7777778,7777778,7411765,7333333,7241379,7130273,3356698,3314000,3300595
12,25,1,0.86399,0.86384,0.86357,27,27,42,15,0.86396,0.86376,53.29459408936517,46.70540591063483,190756261,21,18,19,23,20,22,4,2,3,1,7875000,7700000,7636364,7350000,7318182,7259259,3610099,3423259,3214838,3089744,-8,-5,-7,-6,-12,-9,-10,-3,9,7,9333333,8166667,7466667,7368421,7318182,7304348,7218750,4529412,3361538,3244367
12,26,0,0.86393,0.86383,0.86384,-1,36,9,10,0.86403,0.8638,57.06420928888373,42.93579071111628,223408330,15,16,13,14,11,-4,12,1,-5,-7,10500000,8000000,7777778,7241379,4590909,3795588,3692308,3645614,3529833,3356061,-24,-18,-20,-23,-21,-26,-25,-22,0,2,14000000,14000000,8750000,8166667,7700000,7000000,7000000,7000000,3657303,3537190
12,27,0,0.86382,0.86374,0.86383,-9,31,2,8,0.86393,0.86372,48.4713201083616,51.5286798916384,196362562,14,13,9,12,11,10,-2,-3,-8,-5,14000000,14000000,9333333,7241379,5777778,4588235,3648796,3619565,3383721,3357388,-17,-20,-21,-19,-22,-23,-6,-3,-15,-4,14000000,8750000,7291667,7127273,7000000,7000000,3300626,3230769,3120000,3084453
12,28,1,0.86385,0.86376,0.86374,2,25,11,9,0.86388,0.86366,50.78971340179447,49.21028659820553,214928352,22,21,24,16,19,20,18,15,1,0,10500000,9333333,8166667,7777778,7583333,7000000,4400000,4133333,3541485,3308917,-14,-15,-16,-13,-12,-10,-11,-9,5,7,10500000,10500000,9333333,8750000,7583333,7538462,7000000,5272727,3781746,3480769
12,29,0,0.86379,0.86361,0.86376,-15,50,3,18,0.86393,0.86373,53.37186430225052,46.628135697749485,217829110,1,4,3,-26,-21,-24,-25,-19,-11,-13,8400000,8166667,7777778,4715517,4312500,4041237,3835294,3310056,3284519,3248634,-29,-26,-27,-31,-32,-2,0,-16,-8,-4,10500000,8166667,7411765,7333333,7000000,3911184,3672222,3523490,3455665,3430000
12,30,0,0.86364,0.86355,0.86361,-6,41,10,9,0.86374,0.86356,56.07081052103925,43.92918947896075,245934640,17,20,-13,-16,-15,-17,-18,15,-1,-14,10500000,7000000,5642045,4918367,3890625,3642857,3527778,3500000,3235477,2959821,-29,-31,-28,-32,-27,-30,-13,-17,-16,-14,9333333,8750000,7875000,7777778,7777778,7000000,5415323,4265306,3937500,3558333
12,31,0,0.86354,0.86343,0.86355,-12,36,5,11,0.86364,0.86345,47.30286834127617,52.69713165872383,213488299,15,12,10,9,13,-12,-11,-8,-5,-13,9333333,8166667,8000000,8000000,7000000,3847222,3465361,3310298,3063197,3041985,-23,-25,-21,-22,-24,-20,-11,-5,-2,-3,10500000,9333333,6380952,5440000,4400000,3777778,3450255,3241814,3230769,3061826
12,32,1,0.86357,0.86345,0.86343,2,29,14,12,0.86362,0.86339,41.42281567296318,58.57718432703682,200185706,16,12,19,17,13,14,15,10,18,11,10500000,8166667,8000000,7538462,7333333,7291667,7112903,7033333,7000000,4125000,-11,-14,-17,-15,-16,-12,2,0,1,4,8750000,7437500,7000000,7000000,6500000,5457143,4058252,3375218,3058511,2898966
12,33,1,0.86364,0.86352,0.86345,7,31,19,12,0.86367,0.86343,47.97339151024922,52.02660848975078,257985029,17,25,22,19,26,24,18,23,20,15,10500000,9333333,8400000,8400000,8000000,7636364,7583333,7318182,7129630,6312500,-19,-14,-16,-17,-12,-13,-11,-10,-8,6,14000000,10500000,8750000,8400000,8000000,7636364,7437500,5470588,4776316,3823222
12,34,0,0.86363,0.86349,0.86352,-3,31,11,14,0.86364,0.86346,47.34170739214235,52.65829260785765,177290133,21,20,19,14,17,-3,2,-1,-4,10,14000000,8400000,7777778,7700000,7269231,3147910,3009662,2828502,2745690,2651515,-15,-17,-12,-14,-11,5,3,0,1,8,9333333,8000000,7538462,7437500,7250000,3442244,3325275,2893519,2886126,2762295
12,35,1,0.86373,0.86367,0.86349,18,25,24,6,0.8637,0.86352,53.28476794651737,46.71523205348263,223625797,33,35,32,28,3,9,23,5,4,10,14000000,10500000,7700000,7350000,4582353,3683252,3022727,3015924,2786458,2750712,-17,-19,-14,-11,-12,-9,6,12,13,3,9333333,7875000,7700000,7583333,7500000,4000000,3816712,3782723,3416129,3370482
12,36,1,0.86387,0.86368,0.86367,1,34,20,19,0.86385,0.86364,50.56855974801136,49.43144025198864,215819886,20,24,14,21,22,19,8,-7,-2,2,14000000,8166667,8000000,7368421,7000000,7000000,3187050,3139881,3094037,3089202,-10,-13,-15,-12,-8,-5,4,12,14,10,10500000,9333333,8750000,7350000,6000000,5937500,4143564,4126238,3921687,3358382
12,37,0,0.86382,0.86365,0.86368,-3,37,14,17,0.86389,0.8637,64.34416563217059,35.65583436782942,124944085,11,-8,-10,-7,-9,-6,-5,2,-2,-3,7875000,3977918,3532164,3234252,3101266,2659686,2569519,2133333,2018018,2009202,-15,-20,-16,-17,-18,-2,0,2,-1,1,10500000,8750000,7700000,7291667,7233333,4337176,4186186,4090426,3932891,3450000
12,38,1,0.86395,0.86386,0.86365,21,26,30,9,0.86394,0.86374,48.26166944654272,51.73833055345728,210347508,27,30,32,29,26,1,11,7,10,12,14000000,14000000,10500000,7000000,7000000,3897810,3010823,2946262,2902574,2881356,-17,-14,-12,-10,-9,-7,10,9,1,7,10500000,7875000,7777778,7538462,4714286,4509259,4348765,4190476,3544925,3445783
12,39,0,0.86391,0.86383,0.86386,-3,31,9,8,0.86396,0.86377,51.34934425423254,48.65065574576746,184357957,19,20,22,17,14,-1,-2,0,-3,3,9333333,7636364,7350000,6814815,5583333,3204152,3186879,3157801,3121281,3026265,-23,-18,-20,-21,-17,-16,-3,-4,2,-2,8400000,7583333,7269231,7000000,5428571,4416667,3607201,3314043,3268382,3205128
12,40,0,0.86393,0.86376,0.86383,-7,33,10,17,0.86395,0.86378,58.22724735931986,41.77275264068014,130465252,15,12,-5,-8,-4,-7,-6,-2,-3,0,8750000,7777778,3991461,3581882,3265403,3082589,2961610,2468927,2442897,2240458,-13,-14,-16,3,2,1,4,-7,-1,5,14000000,14000000,7304348,3819533,3545848,3136612,3085984,2619048,2450649,2411640
12,41,1,0.86402,0.8639,0.86376,14,29,26,12,0.86403,0.86381,47.42800554099779,52.57199445900221,216320606,20,26,19,22,24,25,21,0,-1,1,10500000,9333333,9333333,7875000,7538462,7000000,7000000,3808091,3741093,3588957,-12,-15,-14,-16,-17,10,4,2,3,8,14000000,9333333,9333333,8166667,7000000,4051282,3665493,3477074,3266000,3118182
12,42,0,0.86405,0.86382,0.8639,-8,35,20,23,0.864,0.86381,52.49679839575076,47.50320160424924,176190577,21,16,11,-7,-8,-9,-10,1,-4,7,9333333,6642857,5000000,3483651,3142857,3090106,3088235,2984756,2894678,2820896,-11,-9,-12,16,-5,11,6,7,14,12,10500000,8166667,7000000,3531183,3333333,3002429,2997685,2990816,2872340,2858373
12,43,0,0.86397,0.86378,0.86382,-4,36,15,19,0.86396,0.86377,47.61069816562597,52.38930183437403,147070933,17,19,3,4,-8,-5,11,10,-7,-9,7000000,7000000,3666667,3104575,3084000,3041925,3000000,3000000,2934708,2875000,-17,-10,10,-9,8,3,2,7,4,5,7000000,5625000,3667925,3533333,3346632,3340964,3170483,3073298,2902813,2815182
12,44,0,0.86396,0.86368,0.86378,-10,36,18,28,0.86393,0.86374,49.86191195862139,50.13808804137861,161818502,5,6,4,3,-11,-7,-16,-9,-12,-13,14000000,9333333,5090909,4285714,3385714,3220965,3021739,2883648,2757547,2629487,-6,-7,-5,-8,8,7,9,10,6,-4,14000000,8400000,7250000,7000000,4044861,4032095,3541199,3229912,2800416,2333333
12,45,1,0.86383,0.86371,0.86368,3,31,15,12,0.86386,0.86369,54.1829403515649,45.8170596484351,188156269,19,-1,14,-11,1,-7,0,-9,-10,-12,14000000,3534130,3333333,3328571,3135065,3090909,2923077,2781250,2756757,2722222,-19,-18,7,-12,4,5,8,1,6,3,14000000,14000000,4650847,4342105,3719691,3718841,3481132,3432161,3374194,3303947
12,46,0,0.86381,0.86352,0.86371,-19,49,13,29,0.86384,0.86364,46.37865792670221,53.62134207329779,242218529,6,7,3,8,11,-24,-27,-28,-23,-22,14000000,14000000,7500000,7000000,7000000,4053265,3729814,3456311,3284314,3283476,-20,-19,-18,-17,-16,11,-9,9,-5,-4,14000000,8400000,7000000,6250000,4044778,3433544,3380184,3305556,3282238,3089070
12,47,1,0.86373,0.8636,0.86352,8,34,21,13,0.86377,0.86357,57.09456389642917,42.90543610357083,185656838,21,23,-5,-10,-3,0,-4,-7,-2,-6,8750000,7000000,3316626,3240385,3189612,3157290,2974194,2891414,2842767,2777372,-17,-16,-21,-19,-15,6,7,-2,-1,0,14000000,10500000,9333333,8400000,5666667,3590104,3384507,3236549,3063943,2929566
12,48,0,0.86377,0.86356,0.8636,-4,36,17,21,0.86379,0.86358,63.40643090426839,36.59356909573161,170831030,11,8,-7,-5,-8,-6,-4,-9,-11,1,8750000,8000000,3800317,3712978,3509980,3438792,3225972,3014865,2365854,2290861,-14,-15,-10,-11,-12,-9,-13,-7,7,5,10500000,9333333,8750000,7777778,7583333,7583333,7000000,3851852,3630435,3559222
12,49,1,0.8638,0.86371,0.86356,15,36,24,9,0.86386,0.8637,60.67811379026076,39.32188620973924,206095617,-12,-9,9,-11,10,-6,-8,-7,-4,-5,3772727,3687302,3534722,3526549,3419644,3228421,3085158,3082960,3070053,2914414,-25,-27,-21,-20,-22,5,8,10,3,-2,10500000,10500000,9333333,8750000,7583333,3854167,3718750,3645161,3370588,3359117
12,50,1,0.86395,0.86385,0.86371,14,20,24,10,0.86391,0.86374,44.809186928277725,55.19081307172228,167688171,28,25,24,23,1,9,10,11,3,2,8750000,8750000,7000000,6200000,3462500,3371145,3357708,3160998,2987013,2896226,-10,-6,-4,10,12,9,11,14,0,13,7000000,5333333,4300000,3481156,3085526,3061475,2856637,2790984,2744094,2713235
12,51,1,0.86395,0.86388,0.86385,3,20,10,7,0.86396,0.86378,37.62739911023524,62.37260088976476,172769260,21,24,22,25,26,8,1,5,18,9,14000000,10500000,10500000,9333333,8166667,4058455,4000000,3802083,3573077,3226655,-11,-13,6,0,5,2,3,7,4,1,8000000,7000000,3804435,3782927,3730104,3225879,3077739,3064972,2963385,2868339
12,52,1,0.864,0.8639,0.86388,2,29,16,10,0.86399,0.8638,51.80771597592767,48.19228402407233,208257052,24,22,26,21,-2,-3,5,4,3,12,10500000,8400000,8166667,6545455,5726027,3605263,3388712,3249231,3200658,3181677,-10,-14,-12,-17,-19,-9,-7,-8,15,3,7875000,7700000,7583333,7000000,7000000,5388889,3733333,3227273,3222222,3178797
12,53,0,0.86397,0.86383,0.8639,-7,39,9,14,0.86403,0.86383,50.12710163115944,49.87289836884056,237728263,11,17,7,10,12,14,15,9,-2,-7,9333333,9333333,8750000,7700000,7318182,7000000,7000000,4695652,3902812,3536685,-16,-22,-17,-19,-21,-25,-15,-14,3,2,14000000,10500000,10500000,7777778,7000000,7000000,4500000,4062500,3204724,3148045
12,54,1,0.86417,0.86398,0.86383,15,29,34,19,0.86406,0.86389,47.97010659410592,52.029893405894086,192357071,30,29,25,24,13,1,0,-3,12,-1,8000000,7875000,7411765,7000000,3710371,3700000,3659292,3447368,3361423,3188172,-7,-2,-10,22,23,19,12,17,21,20,8750000,8000000,7000000,3487374,3379562,3137056,3103969,3088117,3054167,3031401
12,55,1,0.86424,0.864,0.86398,2,41,26,24,0.8642,0.864,42.03644173680225,57.96355826319775,261897726,15,14,19,13,10,11,12,17,9,-7,14000000,14000000,10500000,10500000,8400000,7875000,7200000,7000000,5392157,3872849,-17,-14,-12,-7,15,-9,-10,16,17,7,14000000,10500000,7583333,4444444,4434641,4400000,3083333,3036082,2951613,2918280
12,56,0,0.8641,0.864,0.864,0,33,10,10,0.86417,0.86397,49.98765731197025,50.01234268802975,183675549,16,17,19,12,11,-6,-5,-7,-3,-4,9333333,9333333,9333333,5840000,4200000,4026807,3491007,3404192,3180064,3110627,-23,-20,-21,-18,0,-19,-5,-17,-10,-1,8750000,8400000,8400000,7875000,3274448,3214286,3054581,3040000,2789474,2775244
12,57,1,0.86423,0.86403,0.864,3,28,23,20,0.86417,0.86397,47.33168807468792,52.66831192531208,148330072,20,17,16,19,-2,-1,3,0,1,4,10500000,7538462,7500000,7000000,4023715,3550643,3302448,3108291,3069853,2682243,-8,-7,-4,11,13,17,10,12,8,9,14000000,7000000,4411765,3265107,3196833,3000000,2945866,2863990,2735507,2472345
12,58,1,0.8642,0.86408,0.86403,5,25,17,12,0.86417,0.864,53.57417592007536,46.425824079924645,169218993,21,27,2,8,1,3,19,7,5,0,14000000,7000000,3563755,3321546,3141169,3019015,3000000,2908724,2865094,2740351,-11,-10,-12,-13,-8,10,12,6,-6,5,10500000,7000000,7000000,7000000,5125000,4075472,3886207,3640816,3558824,3050984
12,59,1,0.86433,0.86418,0.86408,10,23,25,15,0.86427,0.86406,47.06416750157752,52.935832498422485,220525541,30,22,26,21,24,23,4,13,5,18,14000000,14000000,10500000,8400000,8000000,7000000,3579809,3521739,3476005,3445946,-7,-6,-8,-4,-5,-3,15,14,12,9,14000000,8400000,8166667,8166667,7205882,6500000,3528195,3293443,3177643,3078254
13,0,1,0.86443,0.86427,0.86418,9,28,25,16,0.86438,0.8642,47.46976896016656,52.530231039833446,212721760,21,28,26,24,-4,3,4,11,12,2,10500000,7777778,7500000,7411765,4168367,4088863,3891566,3727763,3615873,2906091,-9,-12,-11,19,16,17,-3,18,-4,20,8750000,8400000,7000000,4024752,3658301,3638462,3512195,3226872,3150000,3080952
13,1,0,0.86433,0.8642,0.86427,-7,37,7,13,0.86441,0.8642,42.13583406109309,57.86416593890691,251596306,18,11,14,17,12,19,16,-13,-11,-12,14000000,14000000,10500000,8166667,7700000,7700000,7500000,4342105,3920567,3701923,-23,-20,-22,-24,-17,-14,3,6,2,1,14000000,10500000,8750000,8166667,3740260,3518675,3089041,2918919,2908163,2904682
13,2,0,0.86435,0.86419,0.8642,-1,33,15,16,0.86437,0.86418,46.40246549993737,53.59753450006263,198766016,18,13,19,12,14,-4,-5,-3,-2,1,14000000,10500000,9333333,9333333,7250000,4132042,3729339,3092500,3028381,2980541,-17,-14,-15,-9,8,6,7,-12,5,0,14000000,8166667,7000000,3593750,3315000,3104286,3033929,3000000,2777926,2777467
13,3,1,0.86442,0.86427,0.86419,8,26,28,15,0.86431,0.86414,45.23966823335159,54.76033176664841,211693491,30,33,36,28,26,22,16,8,1,12,7875000,7466667,7269231,7000000,6166667,3556701,3453512,3434685,3375000,3169336,-5,-11,23,-2,20,11,22,2,6,13,10500000,7000000,3384146,3166667,2902318,2705056,2676617,2675439,2637168,2634981
13,4,0,0.86437,0.86418,0.86427,-9,35,15,19,0.86437,0.86417,46.82031884687467,53.17968115312533,218808480,18,12,17,10,15,14,20,-10,-2,-8,14000000,10500000,8166667,7777778,7466667,7368421,7000000,3191057,3153119,3136161,-13,-16,-11,-15,-10,0,9,7,6,-1,14000000,10500000,8400000,7318182,7000000,3178571,3171488,3138889,3023310,3001818
13,5,0,0.86436,0.86417,0.86418,-1,33,18,19,0.86434,0.86414,43.92326633243808,56.076733667561925,205056066,14,19,18,16,13,10,11,9,-3,-5,14000000,10500000,9333333,8166667,8000000,7000000,5166667,3702703,3257725,3125000,-14,-7,-8,-9,-11,7,4,10,8,11,9333333,7777778,7500000,7466667,7269231,3214431,3116262,2970588,2895466,2858779
13,6,1,0.86438,0.86425,0.86417,8,27,21,13,0.86439,0.86418,40.414373919388815,59.58562608061119,188506748,14,18,12,15,17,16,19,13,1,2,14000000,10500000,7777778,7636364,7333333,7000000,7000000,6166667,3769912,3581944,-14,-9,-11,-12,3,1,6,4,0,2,9333333,7538462,7411765,7280000,3275660,3251603,2970506,2893673,2879612,2877814
13,7,1,0.86442,0.86433,0.86425,8,24,17,9,0.86445,0.86426,48.64252715344106,51.35747284655894,143820630,20,15,17,18,3,1,2,4,0,8,9333333,8000000,7318182,7241379,3465739,3447907,3424406,3384884,3112500,2684435,-15,-10,-13,-12,3,1,2,0,-1,4,8750000,8166667,7411765,7200000,3805699,3423868,3226757,2957071,2928788,2492620
