hour,minute,tendance,last_ask,last_bid,first_bid,candle_body,high,low,spread,ask_median,bid_median,ask_volume_total,bid_volume_total,volume_total,bid_price1,bid_price2,bid_price3,bid_price4,bid_price5,bid_price6,bid_price7,bid_price8,bid_price9,bid_price10,bid_volume1,bid_volume2,bid_volume3,bid_volume4,bid_volume5,bid_volume6,bid_volume7,bid_volume8,bid_volume9,bid_volume10,ask_price1,ask_price2,ask_price3,ask_price4,ask_price5,ask_price6,ask_price7,ask_price8,ask_price9,ask_price10,ask_volume1,ask_volume2,ask_volume3,ask_volume4,ask_volume5,ask_volume6,ask_volume7,ask_volume8,ask_volume9,ask_volume10
12,0,1,1.10822,1.10816,1.10815,1,25,7,6,1.1083,1.10813,45.77210302615568,54.22789697384432,229591096,13,-2,12,11,6,8,10,7,9,1,14000000,8234287,7777778,7368421,7243902,7189189,7166667,7152174,7109375,6961634,-18,-8,-17,-19,-16,-15,-13,-3,0,-12,7875000,7467500,7304348,7291667,7120690,7072917,6797619,6664139,5653296,5560976
12,1,0,1.10824,1.10816,1.10816,0,23,21,8,1.1082,1.10806,48.06257291327388,51.93742708672612,310570165,28,25,27,-4,24,21,1,-2,15,16,10500000,8400000,7500000,7410526,7071429,6926829,6593426,6436179,6149774,6102941,13,-15,-13,-1,-6,19,-10,-8,-2,4,8040107,7700000,7119048,7004630,6769912,6137681,5522727,4982759,4696721,4562640
12,2,1,1.10831,1.10824,1.10816,8,22,15,7,1.10831,1.10815,50.68301494133836,49.31698505866164,264380600,23,21,14,19,20,18,-3,6,4,9,7875000,7388889,7337500,7200000,7000000,6705882,6684817,6551086,6001124,5827772,-13,-12,-15,-11,-10,-4,6,-8,8,-9,14000000,7350000,7280000,7194444,6388889,6136752,5655216,5080645,4590678,4500000
12,3,1,1.1084,1.10825,1.10824,1,18,19,15,1.10831,1.10818,53.11439223154466,46.88560776845534,191512358,16,17,7,10,-2,0,15,5,14,2,7212121,7071429,6481499,6368376,5875762,5843457,5362069,5316131,5250000,4197385,-1,-2,-3,1,0,10,2,15,5,16,8400000,8166667,7777778,6750000,6721311,5678307,5075000,4936690,4673469,4633483
12,4,0,1.10827,1.10818,1.10825,-7,25,13,9,1.10827,1.10813,47.65309963492715,52.34690036507285,266339172,18,20,17,13,14,0,8,15,3,9,8400000,7636364,7583333,7573529,7538462,7278591,7260057,7137255,6928027,5560345,-15,-16,-13,-3,2,-8,1,-12,-10,7,10500000,7437500,7350000,6876254,6147564,5419753,5408832,5290323,5064516,4939187
12,5,1,1.10832,1.1082,1.10818,2,23,14,12,1.1083,1.10814,50.79752313270381,49.20247686729619,268930193,19,11,15,12,13,16,14,10,5,2,8750000,7500000,7466667,7437500,7280000,7259259,7212121,6566667,6484324,6353125,-10,-3,-7,-11,-9,2,-8,-6,-5,7,14000000,9440000,7875000,7875000,7777778,7729331,7411765,7318182,6810345,6293454
12,6,1,1.1084,1.10835,1.1082,15,20,20,5,1.10838,1.10823,42.67744839122847,57.32255160877153,323029584,30,27,-1,22,21,20,28,24,23,26,14000000,10500000,9344144,8400000,8400000,7981818,7583333,7538462,7411765,7411765,-12,-6,-13,10,5,-15,-3,15,-4,12,10500000,10383333,7636364,7587361,7085714,6080000,6029104,5437778,5069912,4981641
12,7,1,1.10852,1.10842,1.10835,7,22,17,10,1.10852,1.10838,45.63865172827607,54.361348271723934,256628359,17,11,-3,16,2,13,12,6,15,10,14000000,14000000,11052834,8750000,7985811,7700000,7600000,7419101,7218750,7155556,-3,-9,6,-11,-10,-12,2,10,9,-8,13281065,9333333,8153672,7388889,7250000,7155556,6449853,5408081,5361481,5120000
12,8,0,1.10847,1.10841,1.10842,-1,26,5,6,1.10856,1.10844,55.21338234467432,44.786617655325685,176092849,-4,8,9,1,-6,6,-1,5,-2,-7,8317109,7368421,7225806,6280488,5214829,4878947,4874359,4685393,4058296,3844633,-8,-18,-15,-20,-17,-16,-3,-13,-2,-6,8687500,8166667,7500000,7350000,7259259,7205882,6189316,5094340,4683243,4382315
12,9,0,1.10833,1.10826,1.10841,-15,32,2,7,1.10844,1.10831,52.15219814295818,47.847801857041816,265081053,9,8,-10,11,-4,-9,-1,4,1,3,8750000,7700000,7642395,7466667,6808000,6335835,5678344,5481481,5298851,5180000,-24,-13,-25,-23,-20,-22,-17,-7,-1,-4,10500000,8551701,8000000,7636364,7259259,7250000,7155340,5955750,5630435,5408025
12,10,0,1.10827,1.10821,1.10826,-5,22,9,6,1.1083,1.10816,46.06931969823397,53.93068030176603,255986400,18,-6,17,16,15,14,13,1,3,6,14000000,9397727,8750000,7875000,7777778,7233333,7122807,7042527,6600410,6457029,-3,-14,-15,-13,-16,-12,-11,-8,2,-10,8072139,7636364,7466667,7437500,7411765,7184211,6953488,6689655,5525621,5519231
12,11,0,1.10829,1.10815,1.10821,-6,28,10,14,1.10831,1.10816,43.33196252489353,56.66803747510647,270908263,11,8,-3,9,10,3,6,4,0,7,10500000,9333333,9122666,8000000,7636364,7500000,7466667,7280000,7274194,7212121,-14,-12,-1,-10,-13,-11,-9,4,-6,6,8000000,7636364,7382895,7304348,7291667,7148936,6679245,6324594,6279070,5170086
12,12,1,1.10884,1.10827,1.10815,12,76,69,57,1.10848,1.10824,52.00443397148066,47.99556602851934,418342790,23,9,21,12,-13,20,22,2,7,15,8750000,8307808,8166667,8133484,7904494,7538462,7368421,6491477,6368302,5833333,26,25,27,59,47,44,34,28,51,24,8400000,8166667,8000000,7835739,7754545,7405405,7211392,7000000,6557447,6333333
12,13,0,1.10831,1.10827,1.10827,0,63,4,4,1.10859,1.1083,50.08782942785728,49.91217057214272,347763281,14,0,13,16,-8,11,10,6,12,2,14000000,8688000,8000000,8000000,7740642,7636364,7368421,7350000,7280000,7046330,-15,-4,-26,-28,-19,-6,-24,-2,-29,-25,8488298,7291525,7230769,7152174,6924355,6636364,6537975,5925753,5739130,5600000
12,14,0,1.10821,1.10801,1.10827,-26,45,5,20,1.1083,1.10816,50.11300840817269,49.88699159182731,306754166,-2,-26,-5,-3,-4,0,-24,-9,-29,-14,9333333,9049587,8750000,7241379,7233333,7137255,6601149,6497487,6476562,6216129,-22,-18,-21,-14,-23,-19,-25,-9,-11,-12,9333333,9333333,8750000,8471930,7875000,7733333,7636364,6794286,5617647,5569767
12,15,1,1.10835,1.1083,1.10801,29,20,34,5,1.10834,1.10818,47.62437537829216,52.37562462170784,300102042,27,24,25,23,21,19,22,29,3,15,10500000,7700000,7583333,7538462,7388889,7259259,7148936,7000000,6426506,5836626,-12,-9,-14,-8,-13,-11,-7,0,10,-5,9333333,7538462,7538462,7148936,7000000,6565217,6407407,5739860,5722045,5673684
12,16,0,1.10825,1.10818,1.1083,-12,28,8,7,1.10831,1.10815,49.444990670372285,50.55500932962772,262051721,17,0,15,14,12,3,-9,13,11,-7,7875000,7640608,7437500,7132075,6629032,6453025,6265625,6258065,6236842,5698630,-18,-21,-16,-17,-19,-14,-13,0,-10,-12,10500000,7538462,7500000,7388889,7000000,6710526,6444444,6148077,6086937,5800000
12,17,1,1.10828,1.1082,1.10818,2,22,11,8,1.10829,1.10814,49.629683139642246,50.37031686035776,236342061,16,14,19,15,2,17,0,11,-2,-3,8400000,8000000,7291667,7250000,7096234,7000000,5759219,5362500,5188953,5007317,-13,-12,-10,-9,-11,-14,8,-7,3,-2,14000000,7280000,7218750,7102941,7094595,7000000,6667188,5150538,5083933,4710263
12,18,1,1.10827,1.10821,1.1082,1,26,10,6,1.10831,1.10816,50.35773635394259,49.64226364605741,312388855,18,-6,11,17,15,16,20,6,3,14,14000000,8646825,8274194,7350000,7269231,7179487,7145833,6348590,5909091,5777778,-17,-20,-15,-14,-13,-16,-19,-12,-8,-10,10500000,8166667,7777778,7583333,7508772,7411765,7333333,7148936,6469613,6003226
12,19,0,1.10812,1.10806,1.10821,-15,34,1,6,1.10824,1.1081,49.36730093116593,50.63269906883407,287482168,10,12,6,9,8,-4,1,-17,7,-16,7411765,7333333,7290323,7280000,7170732,7055819,7036965,6341837,6256410,6037815,-25,-28,-27,-26,-22,1,-8,-3,-18,0,14000000,8000000,8000000,7333333,7000000,6901887,6439524,6009956,5142857,4863333
12,20,1,1.10835,1.10827,1.10806,21,16,29,8,1.10827,1.10812,47.50435252373955,52.49564747626045,338017111,31,9,27,26,0,29,28,4,30,32,10500000,8300000,7583333,7583333,7439394,7437500,7388889,7331579,7184211,7175000,-4,-8,-5,-7,0,22,5,-3,10,6,14000000,9333333,8400000,8166667,6760000,6721901,6611538,6375000,6193333,5658407
12,21,1,1.10868,1.10862,1.10827,35,17,41,6,1.10855,1.10841,47.345686622457485,52.65431337754252,464375650,45,42,0,44,46,35,17,41,39,40,9333333,9333333,9042857,8750000,8400000,7924419,7712919,7466667,7272727,7086957,-9,22,13,-8,-7,-6,-11,28,18,-1,9333333,8035359,7991477,7500000,7125000,7122807,7000000,6429259,6281600,6134586
12,22,1,1.10876,1.10866,1.10862,4,28,14,10,1.1088,1.10867,44.72752187142631,55.27247812857369,254387959,14,4,9,-5,13,12,10,6,7,-1,14000000,9281893,8166667,7743804,7437500,7304348,7175000,7078431,6204545,5761981,-17,-5,-18,6,-15,-14,7,-9,1,4,7875000,7730052,7636364,7585492,7259259,6492063,5752500,5358696,5261311,5147679
12,23,1,1.10877,1.1087,1.10866,4,20,11,7,1.10879,1.10865,52.71771251617649,47.28228748382351,208121498,12,17,-1,11,13,14,10,3,-3,2,8000000,7700000,7548343,7368421,7148936,7145833,7052632,6247159,6033784,5751387,-13,-11,-10,-8,-9,-5,-6,-7,-4,-2,10500000,8400000,8000000,7500000,7388889,7350000,7304348,7100000,6948276,5803226
12,24,0,1.10865,1.10859,1.1087,-11,27,10,6,1.10868,1.10856,49.67008674480129,50.32991325519871,305162034,19,12,-3,17,16,15,14,-6,7,-9,8166667,7291667,7285714,7280000,7152174,7000000,6914634,6579104,6545045,6515152,-13,-18,-19,-14,-16,-21,-10,-12,-5,5,14000000,10500000,9333333,7777778,7400000,7000000,6421250,6256522,5811047,5692308
12,25,1,1.10884,1.10875,1.10859,16,18,25,9,1.10877,1.10862,41.123498808090766,58.876501191909234,279911414,27,13,24,26,22,25,21,23,28,20,14000000,7966302,7777778,7583333,7291667,7269231,7269231,7259259,7000000,6575758,-7,-9,3,-3,12,-6,-2,1,14,9,7636364,7000000,6291538,5979167,5933181,5357143,5250000,5141071,5035961,5021176
12,26,0,1.10861,1.10855,1.10875,-20,39,3,6,1.10875,1.10861,42.155380561579086,57.844619438420914,319424074,11,-7,12,8,10,-15,6,-2,3,-16,14000000,8781250,8750000,7538462,7304348,6902679,6750000,6714976,6551724,6300311,-32,-33,-20,-14,-12,-13,-8,1,-18,-1,7437500,7233333,6962136,5524370,5463750,5333645,5246452,4960465,4867431,4849138
12,27,0,1.10846,1.10839,1.10855,-16,30,8,7,1.10853,1.10841,46.10029125437389,53.89970874562611,291361118,12,-6,14,13,3,6,8,-11,10,-9,8400000,8024484,7466667,7291667,6525434,6372340,6000000,5968592,5952381,5910899,-23,-21,-19,-9,0,-20,-18,-14,-4,-10,7875000,7777778,7647059,6992434,6787333,6026316,5795918,5458235,5256389,5094652
12,28,0,1.10841,1.10835,1.10839,-4,28,8,6,1.10847,1.10833,51.85316087389455,48.14683912610545,253482985,12,13,17,14,11,5,-1,-8,9,-3,7466667,7466667,7241379,7000000,7000000,6751366,6705459,5559908,4904762,4784062,-17,4,-5,-16,-22,-18,-15,-19,-9,-12,8400000,7850000,7695170,7636364,7636364,7318182,7159091,6826087,6191304,5684211
12,29,0,1.10838,1.10827,1.10835,-8,33,3,11,1.10848,1.10834,52.67569909298723,47.32430090701277,216835425,5,-3,4,-8,-13,2,-16,-11,1,-6,7466667,7320000,7291667,6186885,6127778,6000000,5347368,5156115,5111111,4659639,-21,-8,-20,-22,-17,-18,-19,-12,-1,-6,8750000,8387582,7700000,7500000,7411765,7259259,7212121,5986331,5532231,5053220
12,30,0,1.10824,1.10815,1.10827,-12,35,8,9,1.10832,1.10818,50.85360698910977,49.14639301089023,336074275,11,14,9,12,0,-10,8,-3,-12,7,8400000,7875000,7500000,7411765,6697409,6533782,6285714,6181330,6072140,6047059,-20,-24,-23,-26,-25,-19,-22,-18,-6,-13,10500000,9333333,8750000,8750000,7437500,7241379,7117647,6333333,6086988,5914612
12,31,0,1.10823,1.10806,1.10815,-9,33,12,17,1.10824,1.1081,51.77832379395076,48.22167620604924,258483186,10,-12,8,7,5,1,-9,11,0,-11,14000000,7834599,7777778,7700000,6272727,5954545,5571414,5428571,5120213,5116405,-11,-15,-16,-14,-9,-10,-12,8,3,-2,7875000,7636364,7500000,7466667,7350000,7074468,6241379,5483333,4971245,4841700
12,32,1,1.1084,1.10834,1.10806,28,17,34,6,1.10834,1.1082,47.8290534384381,52.1709465615619,310203490,27,28,31,29,16,7,4,25,26,24,9333333,8166667,8166667,8000000,7659658,7465506,7355989,7269231,7179487,6595238,-8,-6,-11,-7,-9,-10,0,3,5,15,8750000,7753968,7500000,7368421,7291667,7122807,6733226,6308116,5879472,5412079
12,33,0,1.10814,1.10806,1.10834,-28,45,7,8,1.10827,1.10814,48.17358307248158,51.82641692751842,367416218,-21,14,10,12,-24,-27,-15,-12,-17,-20,8724324,8000000,7700000,7280000,7055556,6466102,5878740,5630137,5614286,5592105,-36,-34,-32,3,-37,-26,-25,-1,-16,-6,10500000,10500000,9500000,7865179,7350000,6919685,5458763,5431034,5407109,5363214
12,34,1,1.10818,1.10812,1.10806,6,23,12,6,1.10823,1.10807,50.60591606639333,49.394083933606666,239753834,17,18,16,13,15,14,-6,11,12,-3,9333333,7700000,7466667,7259259,7114754,6630435,5945652,5654676,5647059,5503927,-15,-17,-13,-14,-10,-11,-9,-2,-8,3,9333333,7700000,7583333,7368421,7333333,7170732,6121429,5657412,5647059,5144573
12,35,1,1.10831,1.10822,1.10812,10,28,19,9,1.10833,1.10817,49.97692543912111,50.02307456087889,319962752,19,21,22,12,16,18,17,4,15,-5,8400000,8166667,7583333,7541667,7280000,7179487,7155556,7085233,7018182,6749583,-13,-16,-4,-18,-12,-9,6,-17,1,-15,9333333,8750000,8109489,7538462,7291667,7173469,7100000,7000000,6988024,6589286
12,36,1,1.1086,1.10843,1.10822,21,27,38,17,1.10849,1.10834,51.16323484029223,48.836765159707774,425182932,23,22,16,28,27,26,8,29,-2,19,9333333,9333333,8477519,8400000,8166667,8000000,7435802,7368421,7346121,7198333,-9,-7,-10,-6,-8,25,10,14,5,30,14000000,10500000,8166667,8000000,8000000,7438272,7189554,7129648,7098446,7089870
12,37,1,1.10861,1.10855,1.10843,12,18,18,6,1.10859,1.10844,51.54165827591432,48.45834172408568,273351531,17,20,10,22,21,24,19,23,1,8,14000000,7875000,7758896,7700000,7636364,7259259,7162791,7000000,6151546,6053261,-5,6,-8,-11,-7,-9,1,-12,11,-3,10500000,10346909,8400000,8400000,8000000,7583333,7397541,7000000,6743284,6000000
12,38,1,1.10884,1.10878,1.10855,23,16,29,6,1.10875,1.10861,49.09951039637725,50.90048960362275,313728275,7,16,37,34,31,33,30,27,19,23,8301639,8202841,8000000,7538462,7350000,7318182,6861111,5379747,5271570,5038889,-9,-10,3,9,19,-6,14,10,-7,5,8166667,8000000,6963830,6427928,6386194,6195122,5802260,5530000,5400000,5214844
12,39,0,1.10874,1.10868,1.10878,-10,32,11,6,1.10882,1.10866,44.79721437234279,55.20278562765721,357207539,19,6,20,17,-12,16,-3,18,0,13,9333333,8165753,8000000,7777778,7717811,7583333,7391282,7000000,6973418,6791667,-16,-7,-24,-25,-1,2,-26,-11,4,8,8076696,7702857,7636364,7233333,6870253,6793617,6209302,5779412,5387500,5358491
12,40,0,1.10872,1.10859,1.10868,-9,25,9,13,1.10874,1.10859,43.586517675709295,56.41348232429071,205999258,-3,9,10,11,7,8,-1,4,-8,6,8511620,8000000,7875000,7368421,7122807,7102941,6731230,6534091,6446392,6425000,-12,-11,0,2,-3,-2,-6,3,-10,6,7583333,7209677,6863767,6304224,6261218,4880062,4601504,4563159,4560976,4522989
12,41,1,1.10893,1.10887,1.10859,28,15,34,6,1.10885,1.10869,49.02499386859698,50.97500613140302,361120447,32,7,33,31,34,30,27,25,2,12,14000000,10648754,10500000,8000000,7538462,7500000,6837838,6794393,6111243,6098637,3,-3,-4,12,-7,-9,-5,-8,-6,21,10516796,10500000,8400000,8274336,7875000,7875000,7538462,7466667,7333333,7057377
12,42,0,1.109,1.10887,1.10887,0,23,18,13,1.10896,1.1088,46.54827761231857,53.45172238768143,318035426,22,19,21,17,18,20,16,7,12,2,14000000,10500000,10500000,9333333,8166667,7777778,7050000,6974532,6442623,6240051,10,-10,-9,-6,-7,-8,-3,-4,0,8,8135294,8000000,7636364,7368421,7368421,7318182,7155556,7145833,6973846,6197115
12,43,1,1.10909,1.10894,1.10887,7,20,23,15,1.10901,1.10885,54.7726938165308,45.2273061834692,279680491,18,20,21,19,23,11,-3,14,1,10,8750000,8750000,7875000,7636364,7411765,5931771,5931034,5649635,5265728,5153363,-5,0,19,-3,4,-1,-2,-4,2,1,10500000,9333333,9025000,8166667,8098765,7777778,7636364,7538462,7466667,7233333
12,44,0,1.10896,1.1089,1.10894,-4,19,9,6,1.10899,1.10884,53.32103648336183,46.67896351663817,224692232,19,16,17,15,-2,14,2,13,5,-4,7466667,7291667,7159091,7118644,6812081,5807692,5723966,5551402,5036813,4800000,-13,-9,-11,6,-10,-12,-4,-8,-7,3,8000000,7777778,7700000,7593923,7388889,7318182,7070588,6762887,6633803,5855522
12,45,1,1.10903,1.10893,1.1089,3,21,13,10,1.10903,1.10889,56.3001125821441,43.6998874178559,186095230,14,11,13,-4,10,9,-3,-2,0,3,7291667,7148936,7140000,6248387,6107143,5744681,4691163,4500667,4381267,4000852,-11,-10,-7,-6,-8,-5,-2,3,5,6,10500000,7411765,7368421,7205882,7114754,6717949,5588550,5464567,5322086,4863850
12,46,0,1.10899,1.1088,1.10893,-13,51,6,19,1.10913,1.10898,45.94837637497252,54.05162362502748,344544886,-3,0,-6,-2,-26,-7,-5,-4,-17,-35,14000000,10500000,8000000,8000000,7369522,7368421,7333333,7000000,6719247,6280263,-17,-32,-30,-28,-29,-31,-26,-6,-21,-11,8863852,8400000,8000000,7538462,7437500,7114286,6972251,6735616,6053378,5715421
12,47,1,1.10912,1.10906,1.1088,26,16,32,6,1.10906,1.10891,45.43781092138412,54.56218907861588,348619878,29,32,28,33,31,30,0,16,21,27,14000000,14000000,8750000,8400000,8166667,7437500,7179972,6974205,6634794,6521739,-10,17,-8,-7,-5,-9,-6,12,-4,7,8400000,8352128,7466667,7318182,7291667,7259259,7140000,6619874,6393103,5860741
12,48,0,1.10902,1.10893,1.10906,-13,28,8,9,1.10907,1.10894,53.98967740028165,46.01032259971835,227984235,-4,13,10,9,-10,-9,8,0,3,-6,7809117,7363636,6567568,5890909,5488369,5094495,4718310,4373489,4304123,4284928,-17,-18,-19,-16,-15,5,-14,-11,-12,-2,8400000,7411765,7304348,7259259,6864865,5811404,5604651,5527778,5123288,4778463
12,49,0,1.109,1.10892,1.10893,-1,26,7,8,1.10907,1.10892,47.34982286472774,52.65017713527226,198790165,10,-5,8,12,9,2,-3,6,5,-8,10500000,7620995,7269231,7200000,7111111,6458506,5508775,5307692,4448276,3969505,-18,-17,-14,-16,-13,1,-5,-10,0,-4,8000000,7388889,7212121,7200000,6629032,5049065,4992105,4596154,4454381,4194015
12,50,1,1.10918,1.10904,1.10892,12,21,27,14,1.10906,1.10892,44.84397531914561,55.15602468085439,313438744,28,29,7,27,25,-2,26,24,21,14,10500000,10500000,8620818,8000000,7259259,7004167,7000000,6880000,6761905,6352657,-7,-5,-3,-2,8,1,21,19,13,14,14000000,7538462,7500000,7333333,5665385,5361702,4662281,4642520,4629148,4463265
12,51,1,1.10926,1.1092,1.10904,16,21,22,6,1.10926,1.10912,48.08626272948678,51.91373727051322,259451053,5,15,0,21,19,23,20,17,-1,11,10707824,8460714,7904157,7700000,7466667,7233333,7212121,7052632,6082545,5778000,-15,-10,-12,-11,-13,10,1,-4,-8,6,9333333,8000000,7466667,7437500,7000000,6977719,6781703,6269421,5276316,5045404
12,52,1,1.1093,1.10923,1.1092,3,19,14,7,1.10929,1.10913,44.45531958238914,55.54468041761086,282795902,19,-1,26,13,20,8,21,24,17,23,14000000,8272727,8000000,7817437,7777778,7653349,7636364,7583333,7233333,7000000,-11,-12,-10,-8,-7,5,-6,10,9,0,14000000,8166667,7538462,7350000,7333333,7162443,6772727,6058730,5237410,5103478
12,53,0,1.10917,1.10906,1.10923,-17,35,6,11,1.10926,1.10911,47.67480828095222,52.32519171904778,297166743,10,-9,9,11,7,4,-16,1,6,5,14000000,10868485,10500000,10500000,7437500,7388889,6269904,6233333,6055556,6000000,-18,-24,-8,-22,-21,-19,-23,-13,1,-17,14000000,10500000,8866899,8400000,7700000,7269231,7000000,6500000,6205634,5843137
12,54,0,1.10916,1.10906,1.10906,0,21,11,10,1.10916,1.10901,46.1345882159401,53.8654117840599,212900021,17,0,14,12,13,1,15,10,-4,11,10500000,9440197,9333333,8000000,7170732,7068858,7000000,6500000,6289460,5785714,0,-11,-5,-10,-6,-9,-7,6,-2,-4,8260410,8166667,8166667,8000000,7875000,7291667,7175000,4643750,4135211,3985294
12,55,0,1.10907,1.10903,1.10906,-3,22,7,4,1.10912,1.10898,49.20898857341504,50.791011426584966,256323478,-3,16,6,17,15,18,14,-2,3,2,9779475,8750000,8398534,7500000,7175000,7145833,7129630,7003150,6785087,6189463,-13,-14,-15,-16,-18,-9,-12,-11,-1,-3,14000000,8750000,8000000,7700000,7700000,7005970,6670588,6123684,5531868,5287189
12,56,0,1.10903,1.10896,1.10903,-7,22,12,7,1.10904,1.10888,44.07249297559237,55.92750702440763,288376630,20,23,-1,22,18,21,19,17,1,-6,14000000,10500000,9188000,7636364,7466667,7388889,7368421,7333333,5834328,5629032,-15,-10,-13,-7,3,-11,-9,-14,-2,-8,7875000,7777778,7437500,7375000,7340878,7304348,7179487,7000000,6630566,6258065
12,57,1,1.10909,1.10904,1.10896,8,13,13,5,1.10906,1.10892,44.805091270867216,55.194908729132784,202994346,25,7,24,9,19,22,21,20,18,8,9333333,8442387,8000000,7425575,7368421,7250000,7184211,7116667,6086420,5679952,-5,4,-4,-7,-3,-8,-1,-2,6,5,7437500,7201119,7145833,7140000,7016667,7000000,6944444,5872340,5112972,4190824
12,58,0,1.1092,1.10897,1.10904,-7,30,23,23,1.10911,1.10896,48.75661098113445,51.24338901886555,277029228,15,17,14,12,13,18,-9,-3,-8,2,7583333,7304348,7280000,7250000,7200000,7194444,6622866,6537624,5422601,5085443,4,-7,-3,-5,0,-1,-2,10,15,20,8437037,7875000,7304348,7225806,7214286,7166667,7052632,6813882,6399245,6163871
12,59,1,1.10935,1.10929,1.10897,32,19,38,6,1.10932,1.10916,52.604496950242215,47.395503049757785,319370445,29,5,32,30,28,27,19,20,-1,18,10500000,8582749,8166667,7875000,7350000,7000000,6117778,5874074,5530286,5154348,-10,5,-13,-11,-12,-9,10,-5,15,-8,7777778,7454844,7437500,7350000,7304348,7269231,7250000,7214953,7134021,6285714
13,0,0,1.1092,1.10914,1.10929,-15,32,3,6,1.10931,1.10917,53.02624016941424,46.97375983058576,287462016,-10,10,11,-1,9,12,-5,-6,-9,8,9890909,7636364,7636364,7537119,7318182,7269231,5706325,5340659,5249434,5083333,-25,-23,-26,-21,-20,-22,-5,-19,-14,-18,14000000,14000000,9333333,8166667,8000000,7500000,7449495,7034483,5735135,5703704
13,1,1,1.10926,1.1092,1.10914,6,22,12,6,1.10929,1.10913,52.78461255601392,47.21538744398608,235359583,5,18,17,15,16,14,-4,0,6,-1,9897644,7500000,7318182,7145833,7137255,6822222,6336538,5242724,4948663,4829032,-15,-13,-10,-14,1,-12,-9,-16,-4,-8,9333333,8166667,8166667,8000000,7694215,7241379,7000000,7000000,5571429,5382609
13,2,0,1.10917,1.10902,1.1092,-18,33,23,15,1.10913,1.10901,50.61042888161139,49.38957111838861,366467752,-13,-4,19,18,22,16,5,17,-18,-9,9192683,8403571,8166667,8000000,7189189,6852941,6659091,6105263,5900000,5803297,-17,-13,-8,-15,-18,-12,-14,1,-1,20,14000000,8750000,8510204,8400000,8166667,7538462,7000000,5968992,4930435,4879310
13,3,0,1.10896,1.1089,1.10902,-12,27,9,6,1.10901,1.10887,53.74067811921879,46.25932188078121,261713951,16,17,14,-10,-9,-7,5,-2,-5,-3,7350000,7233333,7209302,7172131,6611111,6486458,5927957,5136331,4834597,4763823,-21,-20,-17,-15,-18,-14,-9,6,1,-2,14000000,8750000,7777778,7538462,7333333,7113208,6073529,5913793,5470085,4978992
13,4,1,1.10899,1.10892,1.1089,2,25,20,7,1.10898,1.10884,54.1935445832208,45.8064554167792,314450061,25,24,12,26,-5,23,-3,22,9,21,10500000,10500000,9264792,7170732,6945918,5452381,5329008,5091743,4664198,4628571,-13,-18,-14,-11,-15,9,-12,-17,-6,2,10500000,9333333,7466667,7411765,7350000,7224265,7066667,7000000,5818947,5106818
13,5,1,1.10911,1.10902,1.10892,10,19,19,9,1.10906,1.10892,58.00578420721154,41.99421579278846,255784405,23,22,5,2,7,17,12,16,20,19,7280000,6903846,6800151,6615581,6132812,5363636,5038152,4381481,4343750,4233333,-8,-9,-10,-7,-5,-6,-3,1,6,14,14000000,8166667,7875000,7500000,7291667,7200000,7106061,6037559,5593866,5402954
13,6,1,1.10919,1.10911,1.10902,9,16,24,8,1.10909,1.10896,51.70265116348476,48.29734883651524,271940906,27,26,16,28,6,5,11,21,14,25,8166667,8000000,7783282,7700000,7284286,6924206,6674771,6518072,6247674,5925926,3,-8,-2,-1,-3,-4,-6,14,17,11,8490583,8400000,8166667,7653846,7636364,7437500,7118644,5275556,5219828,4805369
13,7,0,1.10921,1.10911,1.10911,0,20,11,10,1.1092,1.10906,48.55747701866421,51.44252298133579,188498834,12,15,14,6,1,11,-4,0,10,9,8750000,7636364,7269231,7267760,6839158,5854545,5814773,4922936,4859375,4774194,-8,-10,-9,-7,-6,1,5,-4,-5,3,7583333,7583333,7388889,7140000,7132075,6838617,6438527,4405405,4344828,4102020
13,8,0,1.10914,1.10906,1.10911,-5,25,14,8,1.10915,1.109,53.20509076737762,46.79490923262238,302741863,11,-4,19,21,20,18,17,0,6,16,8494884,8213605,7777778,7583333,7304348,7125000,7040000,6773822,6690323,5791667,-16,-15,-11,-6,-12,-14,-17,-13,-2,-9,14000000,8750000,8400000,8218750,7875000,7500000,7000000,7000000,6656977,6378378
13,9,0,1.10911,1.10889,1.10906,-17,36,6,22,1.10914,1.109,49.17271833401915,50.82728166598085,184411436,-17,-2,-3,-4,-5,0,-11,-6,-16,-19,8493092,8400000,8000000,7500000,7437500,7269231,6350867,5616438,5019126,4927273,-5,-12,-14,-9,-11,-8,-10,-2,3,-1,8024775,7350000,7304348,7285714,6788462,6705882,6312500,5254747,4859375,4752396
13,10,1,1.10923,1.10915,1.10889,26,17,34,8,1.10916,1.10901,46.52262417781073,53.47737582218927,315419617,29,0,28,27,31,26,9,10,5,15,14000000,11334694,8750000,7700000,7538462,7280000,6872093,6553571,6308936,6091810,-7,7,-4,-5,-9,-2,-6,3,-3,1,14000000,8131488,8000000,7777778,7500000,7233696,7000000,6367925,5681818,5378505
13,11,0,1.10912,1.10905,1.10915,-10,33,4,7,1.10922,1.10907,45.42673053263464,54.57326946736536,285938410,-10,14,9,12,10,13,11,8,-1,-15,10850000,9333333,8750000,8400000,7777778,7700000,7636364,6791667,6703684,6283590,-13,-26,-25,-23,-24,-4,-18,-22,-20,0,8838017,8166667,7777778,7466667,7269231,6951327,6322581,6040816,5388889,5231618
